review_row_id,sentence_id,sentence_text,company_name,cons_text,employee_flag,job_title,location,overall_review_rating,page_number,pros_text,rating_compensation_benefits,rating_culture_values,rating_job_security_advancement,rating_management,rating_work_life_balance,review_body_text,review_date,review_title,source_url,start_offset
215,1,"Overall ok, management ok, benefits ok, paid on time , supportive team, good bank, good allowance, good salary, good benefits, good system, treat us fairly ,",United Overseas Bank,,former,Personal wealth executive,Kuala Lumpur,5,2,,0,0,0,0,0,"Overall ok, management ok, benefits ok, paid on time , supportive team, good bank, good allowance, good salary, good benefits, good system, treat us fairly ,",7 March 2024,Good company,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews?start=20,20
216,1,Good working in maybank.,maybank,,former,Sales Executive,Kota kinabalu,4,2,,0,0,0,0,0,"Good working in maybank. Have a good benefit, continuous learning, great teamwork with the team. But working in sales department , you must achieved target to get commission",3 March 2024,Productive and fun environment,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
216,2,"Have a good benefit, continuous learning, great teamwork with the team.",maybank,,former,Sales Executive,Kota kinabalu,4,2,,0,0,0,0,0,"Good working in maybank. Have a good benefit, continuous learning, great teamwork with the team. But working in sales department , you must achieved target to get commission",3 March 2024,Productive and fun environment,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
216,3,"But working in sales department , you must achieved target to get commission",maybank,,former,Sales Executive,Kota kinabalu,4,2,,0,0,0,0,0,"Good working in maybank. Have a good benefit, continuous learning, great teamwork with the team. But working in sales department , you must achieved target to get commission",3 March 2024,Productive and fun environment,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
217,1,Salary is at least average.,Public-Bank-Berhad,,former,IT Intern,"Selangor, Malaysia",2,3,,0,0,0,0,0,Salary is at least average. People who works there are energized and driven. Some employees in the IT department work in a semi-basement that doesn't see a lot of sunlight during the day.,3 March 2024,Okay place to work at,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
217,2,People who works there are energized and driven.,Public-Bank-Berhad,,former,IT Intern,"Selangor, Malaysia",2,3,,0,0,0,0,0,Salary is at least average. People who works there are energized and driven. Some employees in the IT department work in a semi-basement that doesn't see a lot of sunlight during the day.,3 March 2024,Okay place to work at,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
217,3,Some employees in the IT department work in a semi-basement that doesn't see a lot of sunlight during the day.,Public-Bank-Berhad,,former,IT Intern,"Selangor, Malaysia",2,3,,0,0,0,0,0,Salary is at least average. People who works there are energized and driven. Some employees in the IT department work in a semi-basement that doesn't see a lot of sunlight during the day.,3 March 2024,Okay place to work at,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
218,1,great place to start out my career.,Bank-Rakyat,,former,Intern,Bangsar,5,1,,0,0,0,0,0,great place to start out my career. my supervisor has been very helpful in teaching me the basics of the job to start of in the industry. Helpful colleagues as well and are willing to teach new joiners. office is great and also get to wear casual wear to the office,27 February 2024,Great Place for work,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
218,2,my supervisor has been very helpful in teaching me the basics of the job to start of in the industry.,Bank-Rakyat,,former,Intern,Bangsar,5,1,,0,0,0,0,0,great place to start out my career. my supervisor has been very helpful in teaching me the basics of the job to start of in the industry. Helpful colleagues as well and are willing to teach new joiners. office is great and also get to wear casual wear to the office,27 February 2024,Great Place for work,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
218,3,Helpful colleagues as well and are willing to teach new joiners.,Bank-Rakyat,,former,Intern,Bangsar,5,1,,0,0,0,0,0,great place to start out my career. my supervisor has been very helpful in teaching me the basics of the job to start of in the industry. Helpful colleagues as well and are willing to teach new joiners. office is great and also get to wear casual wear to the office,27 February 2024,Great Place for work,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
218,4,office is great and also get to wear casual wear to the office,Bank-Rakyat,,former,Intern,Bangsar,5,1,,0,0,0,0,0,great place to start out my career. my supervisor has been very helpful in teaching me the basics of the job to start of in the industry. Helpful colleagues as well and are willing to teach new joiners. office is great and also get to wear casual wear to the office,27 February 2024,Great Place for work,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
219,1,"No positive reviews, no work life balance.",Public-Bank-Berhad,,current,Credit analyst,Setapak,2,3,,0,0,0,0,0,"No positive reviews, no work life balance. Everything is about selling here. You don’t get commission for during cross selling. Except for clericals every other officers has to do cross selling like saving accounts and so on.",27 February 2024,"No positive reviews, no work life balance. Everything is about selling",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
219,2,Everything is about selling here.,Public-Bank-Berhad,,current,Credit analyst,Setapak,2,3,,0,0,0,0,0,"No positive reviews, no work life balance. Everything is about selling here. You don’t get commission for during cross selling. Except for clericals every other officers has to do cross selling like saving accounts and so on.",27 February 2024,"No positive reviews, no work life balance. Everything is about selling",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
219,3,You don’t get commission for during cross selling.,Public-Bank-Berhad,,current,Credit analyst,Setapak,2,3,,0,0,0,0,0,"No positive reviews, no work life balance. Everything is about selling here. You don’t get commission for during cross selling. Except for clericals every other officers has to do cross selling like saving accounts and so on.",27 February 2024,"No positive reviews, no work life balance. Everything is about selling",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
219,4,Except for clericals every other officers has to do cross selling like saving accounts and so on.,Public-Bank-Berhad,,current,Credit analyst,Setapak,2,3,,0,0,0,0,0,"No positive reviews, no work life balance. Everything is about selling here. You don’t get commission for during cross selling. Except for clericals every other officers has to do cross selling like saving accounts and so on.",27 February 2024,"No positive reviews, no work life balance. Everything is about selling",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
220,1,"fun environment, less toxic, but not all workplace is perfect, so a little imperfections is acceptable.",Bank-Rakyat,,current,Retail Sales Advisor,Kuala Lumpur,5,1,,0,0,0,0,0,"fun environment, less toxic, but not all workplace is perfect, so a little imperfections is acceptable. Staff benefits is very very good in this company. Very recommended to work.",26 February 2024,Very productive and fun workplace,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
220,2,Staff benefits is very very good in this company.,Bank-Rakyat,,current,Retail Sales Advisor,Kuala Lumpur,5,1,,0,0,0,0,0,"fun environment, less toxic, but not all workplace is perfect, so a little imperfections is acceptable. Staff benefits is very very good in this company. Very recommended to work.",26 February 2024,Very productive and fun workplace,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
220,3,Very recommended to work.,Bank-Rakyat,,current,Retail Sales Advisor,Kuala Lumpur,5,1,,0,0,0,0,0,"fun environment, less toxic, but not all workplace is perfect, so a little imperfections is acceptable. Staff benefits is very very good in this company. Very recommended to work.",26 February 2024,Very productive and fun workplace,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
221,1,"Great team, supportive culture, challenging work.",maybank,,former,Trainee,Kuala Lumpur,5,2,,0,0,0,0,0,"Great team, supportive culture, challenging work. Fosters learning & growth, highly recommend! Positive environment, flexible hours, great benefits. High pressure, long hours, limited growth opportunities. Unclear expectations, poor communication, low morale.",22 February 2024,Fun and encouraging,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
221,2,"Fosters learning & growth, highly recommend!",maybank,,former,Trainee,Kuala Lumpur,5,2,,0,0,0,0,0,"Great team, supportive culture, challenging work. Fosters learning & growth, highly recommend! Positive environment, flexible hours, great benefits. High pressure, long hours, limited growth opportunities. Unclear expectations, poor communication, low morale.",22 February 2024,Fun and encouraging,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
221,3,"Positive environment, flexible hours, great benefits.",maybank,,former,Trainee,Kuala Lumpur,5,2,,0,0,0,0,0,"Great team, supportive culture, challenging work. Fosters learning & growth, highly recommend! Positive environment, flexible hours, great benefits. High pressure, long hours, limited growth opportunities. Unclear expectations, poor communication, low morale.",22 February 2024,Fun and encouraging,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
221,4,"High pressure, long hours, limited growth opportunities.",maybank,,former,Trainee,Kuala Lumpur,5,2,,0,0,0,0,0,"Great team, supportive culture, challenging work. Fosters learning & growth, highly recommend! Positive environment, flexible hours, great benefits. High pressure, long hours, limited growth opportunities. Unclear expectations, poor communication, low morale.",22 February 2024,Fun and encouraging,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
221,5,"Unclear expectations, poor communication, low morale.",maybank,,former,Trainee,Kuala Lumpur,5,2,,0,0,0,0,0,"Great team, supportive culture, challenging work. Fosters learning & growth, highly recommend! Positive environment, flexible hours, great benefits. High pressure, long hours, limited growth opportunities. Unclear expectations, poor communication, low morale.",22 February 2024,Fun and encouraging,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
222,1,Good place to start as a first time official job.,Cimb-Group,,current,Pfc,Bintulu,4,2,,0,0,0,0,0,Good place to start as a first time official job. Learn to find ways in achievement. Incentive for sale staff is average. Location is strategic. Huge market.,21 February 2024,Good working environment.,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=20,20
222,2,Learn to find ways in achievement.,Cimb-Group,,current,Pfc,Bintulu,4,2,,0,0,0,0,0,Good place to start as a first time official job. Learn to find ways in achievement. Incentive for sale staff is average. Location is strategic. Huge market.,21 February 2024,Good working environment.,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=20,20
222,3,Incentive for sale staff is average.,Cimb-Group,,current,Pfc,Bintulu,4,2,,0,0,0,0,0,Good place to start as a first time official job. Learn to find ways in achievement. Incentive for sale staff is average. Location is strategic. Huge market.,21 February 2024,Good working environment.,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=20,20
222,4,Location is strategic.,Cimb-Group,,current,Pfc,Bintulu,4,2,,0,0,0,0,0,Good place to start as a first time official job. Learn to find ways in achievement. Incentive for sale staff is average. Location is strategic. Huge market.,21 February 2024,Good working environment.,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=20,20
222,5,Huge market.,Cimb-Group,,current,Pfc,Bintulu,4,2,,0,0,0,0,0,Good place to start as a first time official job. Learn to find ways in achievement. Incentive for sale staff is average. Location is strategic. Huge market.,21 February 2024,Good working environment.,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=20,20
223,1,"Long working hours without pay, old school, very traditional company, a lot of paperworks, system always hang especially in the evening… nothing good except the benefits like increment and bonus and low interest on HL and HP..",Public-Bank-Berhad,,current,Credit Analyst,Kuala Lumpur,3,3,,0,0,0,0,0,"Long working hours without pay, old school, very traditional company, a lot of paperworks, system always hang especially in the evening… nothing good except the benefits like increment and bonus and low interest on HL and HP..",20 February 2024,Long working hours,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
224,1,To much target to be achieved and ridiculous sales KPI.,maybank,,former,Personal financial advisor,Damansara,3,2,,0,0,0,0,0,To much target to be achieved and ridiculous sales KPI. Work environment is okay but still you had to blend in well. Salary is high for fresh graduate but with high salary comes with high risk as well,16 February 2024,Not a productive environment to work with,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
224,2,Work environment is okay but still you had to blend in well.,maybank,,former,Personal financial advisor,Damansara,3,2,,0,0,0,0,0,To much target to be achieved and ridiculous sales KPI. Work environment is okay but still you had to blend in well. Salary is high for fresh graduate but with high salary comes with high risk as well,16 February 2024,Not a productive environment to work with,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
224,3,Salary is high for fresh graduate but with high salary comes with high risk as well,maybank,,former,Personal financial advisor,Damansara,3,2,,0,0,0,0,0,To much target to be achieved and ridiculous sales KPI. Work environment is okay but still you had to blend in well. Salary is high for fresh graduate but with high salary comes with high risk as well,16 February 2024,Not a productive environment to work with,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
225,1,Expect long working hours.,Public-Bank-Berhad,,former,Credit Analyst,Johor,4,3,,0,0,0,0,0,"Expect long working hours. That being said, you get to learn a great deal about mortgages, banking and lending. Structured training is provided as well.",14 February 2024,Long working hours,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
225,2,"That being said, you get to learn a great deal about mortgages, banking and lending.",Public-Bank-Berhad,,former,Credit Analyst,Johor,4,3,,0,0,0,0,0,"Expect long working hours. That being said, you get to learn a great deal about mortgages, banking and lending. Structured training is provided as well.",14 February 2024,Long working hours,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
225,3,Structured training is provided as well.,Public-Bank-Berhad,,former,Credit Analyst,Johor,4,3,,0,0,0,0,0,"Expect long working hours. That being said, you get to learn a great deal about mortgages, banking and lending. Structured training is provided as well.",14 February 2024,Long working hours,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
226,1,"Was placed in a consumer banking team, which I find quite it quite chilling when I was looking for a more intense role.",Cimb-Group,,former,Intern,Kuala lumpur,3,3,,0,0,0,0,0,"Was placed in a consumer banking team, which I find quite it quite chilling when I was looking for a more intense role. However, boss was very kind and always help to guide me",13 February 2024,Work pace is slow at my team,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=40,40
226,2,"However, boss was very kind and always help to guide me",Cimb-Group,,former,Intern,Kuala lumpur,3,3,,0,0,0,0,0,"Was placed in a consumer banking team, which I find quite it quite chilling when I was looking for a more intense role. However, boss was very kind and always help to guide me",13 February 2024,Work pace is slow at my team,https://malaysia.indeed.com/cmp/Cimb-Group/reviews?start=40,40
227,1,What is the best part of working at the company?,maybank,,former,Consumer Sales Executive,Sitiawan,5,2,,0,0,0,0,0,What is the best part of working at the company? Salary and the benefits. Experience What is the most stressful part about working at the company? Target given by company higher What is the work environment and culture like at the company? The place and also the customers What is a typical day like for you at the company? On the Friday..good mood always,13 February 2024,Productive and work fun place,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
227,2,Salary and the benefits.,maybank,,former,Consumer Sales Executive,Sitiawan,5,2,,0,0,0,0,0,What is the best part of working at the company? Salary and the benefits. Experience What is the most stressful part about working at the company? Target given by company higher What is the work environment and culture like at the company? The place and also the customers What is a typical day like for you at the company? On the Friday..good mood always,13 February 2024,Productive and work fun place,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
227,3,Experience What is the most stressful part about working at the company?,maybank,,former,Consumer Sales Executive,Sitiawan,5,2,,0,0,0,0,0,What is the best part of working at the company? Salary and the benefits. Experience What is the most stressful part about working at the company? Target given by company higher What is the work environment and culture like at the company? The place and also the customers What is a typical day like for you at the company? On the Friday..good mood always,13 February 2024,Productive and work fun place,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
227,4,Target given by company higher What is the work environment and culture like at the company?,maybank,,former,Consumer Sales Executive,Sitiawan,5,2,,0,0,0,0,0,What is the best part of working at the company? Salary and the benefits. Experience What is the most stressful part about working at the company? Target given by company higher What is the work environment and culture like at the company? The place and also the customers What is a typical day like for you at the company? On the Friday..good mood always,13 February 2024,Productive and work fun place,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
227,5,The place and also the customers What is a typical day like for you at the company?,maybank,,former,Consumer Sales Executive,Sitiawan,5,2,,0,0,0,0,0,What is the best part of working at the company? Salary and the benefits. Experience What is the most stressful part about working at the company? Target given by company higher What is the work environment and culture like at the company? The place and also the customers What is a typical day like for you at the company? On the Friday..good mood always,13 February 2024,Productive and work fun place,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
227,6,On the Friday..good mood always,maybank,,former,Consumer Sales Executive,Sitiawan,5,2,,0,0,0,0,0,What is the best part of working at the company? Salary and the benefits. Experience What is the most stressful part about working at the company? Target given by company higher What is the work environment and culture like at the company? The place and also the customers What is a typical day like for you at the company? On the Friday..good mood always,13 February 2024,Productive and work fun place,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
228,1,"OK, but not much career growth.",bank islam,,current,Finance,Jalan Perak,4,1,,0,0,0,0,0,"OK, but not much career growth. Not much diversity as well. But workers are very nice and friendly, sometimes got trips such as hiking to Mount Kinabalu",8 February 2024,Malay based,https://malaysia.indeed.com/cmp/Bank-Islam/reviews,0
228,2,Not much diversity as well.,bank islam,,current,Finance,Jalan Perak,4,1,,0,0,0,0,0,"OK, but not much career growth. Not much diversity as well. But workers are very nice and friendly, sometimes got trips such as hiking to Mount Kinabalu",8 February 2024,Malay based,https://malaysia.indeed.com/cmp/Bank-Islam/reviews,0
228,3,"But workers are very nice and friendly, sometimes got trips such as hiking to Mount Kinabalu",bank islam,,current,Finance,Jalan Perak,4,1,,0,0,0,0,0,"OK, but not much career growth. Not much diversity as well. But workers are very nice and friendly, sometimes got trips such as hiking to Mount Kinabalu",8 February 2024,Malay based,https://malaysia.indeed.com/cmp/Bank-Islam/reviews,0
229,1,Im involved in HP.,Public-Bank-Berhad,,current,Credit analyst,Negeri Sembilan,5,3,,0,0,0,0,0,"Im involved in HP. First of all, the position is quite hardcore. You are expected to go beyond ur KPI. The workload is quite heavy, but by time ull get used to it. The great thing about the position, is the pay, bonuses and increment. Overall its a great place to learn. But be ready to work long hours, as it is the norm here.",8 February 2024,"Great salary, bonus and increment",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
229,2,"First of all, the position is quite hardcore.",Public-Bank-Berhad,,current,Credit analyst,Negeri Sembilan,5,3,,0,0,0,0,0,"Im involved in HP. First of all, the position is quite hardcore. You are expected to go beyond ur KPI. The workload is quite heavy, but by time ull get used to it. The great thing about the position, is the pay, bonuses and increment. Overall its a great place to learn. But be ready to work long hours, as it is the norm here.",8 February 2024,"Great salary, bonus and increment",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
229,3,You are expected to go beyond ur KPI.,Public-Bank-Berhad,,current,Credit analyst,Negeri Sembilan,5,3,,0,0,0,0,0,"Im involved in HP. First of all, the position is quite hardcore. You are expected to go beyond ur KPI. The workload is quite heavy, but by time ull get used to it. The great thing about the position, is the pay, bonuses and increment. Overall its a great place to learn. But be ready to work long hours, as it is the norm here.",8 February 2024,"Great salary, bonus and increment",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
229,4,"The workload is quite heavy, but by time ull get used to it.",Public-Bank-Berhad,,current,Credit analyst,Negeri Sembilan,5,3,,0,0,0,0,0,"Im involved in HP. First of all, the position is quite hardcore. You are expected to go beyond ur KPI. The workload is quite heavy, but by time ull get used to it. The great thing about the position, is the pay, bonuses and increment. Overall its a great place to learn. But be ready to work long hours, as it is the norm here.",8 February 2024,"Great salary, bonus and increment",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
229,5,"The great thing about the position, is the pay, bonuses and increment.",Public-Bank-Berhad,,current,Credit analyst,Negeri Sembilan,5,3,,0,0,0,0,0,"Im involved in HP. First of all, the position is quite hardcore. You are expected to go beyond ur KPI. The workload is quite heavy, but by time ull get used to it. The great thing about the position, is the pay, bonuses and increment. Overall its a great place to learn. But be ready to work long hours, as it is the norm here.",8 February 2024,"Great salary, bonus and increment",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
229,6,Overall its a great place to learn.,Public-Bank-Berhad,,current,Credit analyst,Negeri Sembilan,5,3,,0,0,0,0,0,"Im involved in HP. First of all, the position is quite hardcore. You are expected to go beyond ur KPI. The workload is quite heavy, but by time ull get used to it. The great thing about the position, is the pay, bonuses and increment. Overall its a great place to learn. But be ready to work long hours, as it is the norm here.",8 February 2024,"Great salary, bonus and increment",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
229,7,"But be ready to work long hours, as it is the norm here.",Public-Bank-Berhad,,current,Credit analyst,Negeri Sembilan,5,3,,0,0,0,0,0,"Im involved in HP. First of all, the position is quite hardcore. You are expected to go beyond ur KPI. The workload is quite heavy, but by time ull get used to it. The great thing about the position, is the pay, bonuses and increment. Overall its a great place to learn. But be ready to work long hours, as it is the norm here.",8 February 2024,"Great salary, bonus and increment",https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
230,1,2k salary for protege.,maybank,,former,Protege,Ipoh,3,2,,0,0,0,0,0,"2k salary for protege. OT can be claimed but depends on line manager. No benefits, 8 months contract with total of 16 annual leave. Old working system, old office.",6 February 2024,Workload didn’t worth the salary. Old working system.,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
230,2,OT can be claimed but depends on line manager.,maybank,,former,Protege,Ipoh,3,2,,0,0,0,0,0,"2k salary for protege. OT can be claimed but depends on line manager. No benefits, 8 months contract with total of 16 annual leave. Old working system, old office.",6 February 2024,Workload didn’t worth the salary. Old working system.,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
230,3,"No benefits, 8 months contract with total of 16 annual leave.",maybank,,former,Protege,Ipoh,3,2,,0,0,0,0,0,"2k salary for protege. OT can be claimed but depends on line manager. No benefits, 8 months contract with total of 16 annual leave. Old working system, old office.",6 February 2024,Workload didn’t worth the salary. Old working system.,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
230,4,"Old working system, old office.",maybank,,former,Protege,Ipoh,3,2,,0,0,0,0,0,"2k salary for protege. OT can be claimed but depends on line manager. No benefits, 8 months contract with total of 16 annual leave. Old working system, old office.",6 February 2024,Workload didn’t worth the salary. Old working system.,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews?start=20,20
231,1,"'-No guidance given to newbies -No OT payment but expected to OT every single day -Toxic work environment, you just sit down for 9 hours and stay glued at your screen, and everybody hates it if you take a quick break to the toilet, or suggest any new approaches -Please digitalize the processes in credit as the bank is outdated in this expect, please look at other competitors.",Public-Bank-Berhad,,former,Management Trainee (credit),Selangor,2,3,,0,0,0,0,0,"'-No guidance given to newbies -No OT payment but expected to OT every single day -Toxic work environment, you just sit down for 9 hours and stay glued at your screen, and everybody hates it if you take a quick break to the toilet, or suggest any new approaches -Please digitalize the processes in credit as the bank is outdated in this expect, please look at other competitors.",6 February 2024,Not a good place unless you're willing to do anything for money,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=40,40
232,1,1.,United Overseas Bank,Support,former,Customer Service Officer,Kuala Lumpur,3,2,Benefits/Salary for fresh graduates/ OT claims,4,2,3,3,3,"1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive.",3 February 2024,Fast paced but try to connect with competent seniors/colleagues,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews?start=20,20
232,2,"You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly.",United Overseas Bank,Support,former,Customer Service Officer,Kuala Lumpur,3,2,Benefits/Salary for fresh graduates/ OT claims,4,2,3,3,3,"1. You need to have communication skills including negotiation, patience, and listening skills to assist the customers with their inquiries outstandingly. Customers are generally normal and sane. Regardless they might rant because they are having difficulties. Just assist, advise, and resolve. 2. Systems are numerous. Getting used to its interface. Your daily tasks may help you to improve how to utilize them. Also, please give ample time to catch up and get used to the systems even though OIC might not assist you many times. Some OICs did good things when they willingly shared notes about raising the service request. You just need to refer. 3. The 1-month training class might not be enough, the notes you can't gather from outside of class. So for those who want to revise, please jot down clearly inside your notebook. Once you hit the floor, you only can refer to their Infohub system or your simplified notes. You try to focus on the necessary topic first. Ask your trainer the most common inquiries about EACH topic. Because trust me, you can't remember 100% from class to call floor later on. 3. OICs might be helping you but they will expect you to work independently, and catch up so fast. Sometimes, they might get irritated when you ask twice because they think they already explained thousands of times. Perhaps the same questions also come from your colleagues. So for those who are not familiar with banking terms/products, if your background is not related to banking/financials, you have to learn yourself. This one is supposed to be okay, but if you need them and they don't entertain willingly, definitely that will let you down. 4. Systems are fine except I only encounter difficulties with R*W**, it needs to be redesigned to a friendlier interface at least for those agents. I think it's too chaotic and tedious. Just need to make it readable so that easier to answer the enquiries instead of arranging a callback because you usually need more time to extract the info. 5. No work-life balance, kindly expect this as you need to perform follow-ups. But, as recommended by OICs/seniors, try to multitask by submitting the SR while talking with customers. Either listen to rants and do your job, or just put them on hold to submit the SR, both have been practiced there. You can choose to claim OT as well at the end of the shift to submit the SR but extra works that you have to get validation from your OICs or TM. Despite this being normal, they needed to check first. 6. I realized that OICs might have different understandings. So well equipped yourself with knowledge, and practiced to rely on many OICs/TMs for the same inquiries. You will notice to get different answers. 7. The job is fun, especially for those who like to talk to people and assist them. I wanted to stay but I felt disappointed for a couple of reasons, which made me resign. But rest assured, if you have REALLY good support and fun colleagues, you actually can survive.",3 February 2024,Fast paced but try to connect with competent seniors/colleagues,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews?start=20,20
