review_row_id,review_body_text,sentence_id,sentence_text,company_name,cons_text,employee_flag,job_title,location,overall_review_rating,page_number,pros_text,rating_compensation_benefits,rating_culture_values,rating_job_security_advancement,rating_management,rating_work_life_balance,review_date,review_title,source_url,start_offset
62,"Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",6,"The work environment is highly political and toxic, with poor work-life balance.",United Overseas Bank,,former,Senior Executive,Kuala Lumpur,1,1,,0,0,0,0,0,25 February 2025,Staff Experience,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
62,"Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",7,"The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger.",United Overseas Bank,,former,Senior Executive,Kuala Lumpur,1,1,,0,0,0,0,0,25 February 2025,Staff Experience,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
62,"Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",8,"As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses.",United Overseas Bank,,former,Senior Executive,Kuala Lumpur,1,1,,0,0,0,0,0,25 February 2025,Staff Experience,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
62,"Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",9,"While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",United Overseas Bank,,former,Senior Executive,Kuala Lumpur,1,1,,0,0,0,0,0,25 February 2025,Staff Experience,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
63,"Good benefits such as maternity, healthcare, dental, optical, etc. Environment health depends on your manager and other staffs. Good start to learn to be a banker. Incentives are small compared to other banks.",1,"Good benefits such as maternity, healthcare, dental, optical, etc.",Cimb-Group,,current,PFC,Sarawak,3,1,,0,0,0,0,0,24 February 2025,Good place to start your finance entry level career,https://malaysia.indeed.com/cmp/Cimb-Group/reviews,0
63,"Good benefits such as maternity, healthcare, dental, optical, etc. Environment health depends on your manager and other staffs. Good start to learn to be a banker. Incentives are small compared to other banks.",2,Environment health depends on your manager and other staffs.,Cimb-Group,,current,PFC,Sarawak,3,1,,0,0,0,0,0,24 February 2025,Good place to start your finance entry level career,https://malaysia.indeed.com/cmp/Cimb-Group/reviews,0
63,"Good benefits such as maternity, healthcare, dental, optical, etc. Environment health depends on your manager and other staffs. Good start to learn to be a banker. Incentives are small compared to other banks.",3,Good start to learn to be a banker.,Cimb-Group,,current,PFC,Sarawak,3,1,,0,0,0,0,0,24 February 2025,Good place to start your finance entry level career,https://malaysia.indeed.com/cmp/Cimb-Group/reviews,0
63,"Good benefits such as maternity, healthcare, dental, optical, etc. Environment health depends on your manager and other staffs. Good start to learn to be a banker. Incentives are small compared to other banks.",4,Incentives are small compared to other banks.,Cimb-Group,,current,PFC,Sarawak,3,1,,0,0,0,0,0,24 February 2025,Good place to start your finance entry level career,https://malaysia.indeed.com/cmp/Cimb-Group/reviews,0
64,"fun, nice, chill workplace, sometimes stressful, Good for Union Staff (Low Rank Position Fixed annual increment and salary adjustment every year, however amount is small",1,"fun, nice, chill workplace, sometimes stressful, Good for Union Staff (Low Rank Position Fixed annual increment and salary adjustment every year, however amount is small",Cimb-Group,,former,Admin,Kuala Lumpur,3,1,,0,0,0,0,0,17 February 2025,fun workplace,https://malaysia.indeed.com/cmp/Cimb-Group/reviews,0
65,not recommended for those who didnt know handle their stress. they can be crazy to meet up their kpi. those fresh graduate who want to work here need to have strong physical and mental to sustain in a long run.,1,not recommended for those who didnt know handle their stress.,Public-Bank-Berhad,,former,Senior Exec,Maluri,3,2,,0,0,0,0,0,14 February 2025,no work life balance,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=20,20
65,not recommended for those who didnt know handle their stress. they can be crazy to meet up their kpi. those fresh graduate who want to work here need to have strong physical and mental to sustain in a long run.,2,they can be crazy to meet up their kpi.,Public-Bank-Berhad,,former,Senior Exec,Maluri,3,2,,0,0,0,0,0,14 February 2025,no work life balance,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=20,20
65,not recommended for those who didnt know handle their stress. they can be crazy to meet up their kpi. those fresh graduate who want to work here need to have strong physical and mental to sustain in a long run.,3,those fresh graduate who want to work here need to have strong physical and mental to sustain in a long run.,Public-Bank-Berhad,,former,Senior Exec,Maluri,3,2,,0,0,0,0,0,14 February 2025,no work life balance,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=20,20
66,"During my internship at Bank Rakyat, I had the opportunity to gain practical experience in one of Malaysia's leading cooperative banks. I was involved in various aspects of banking operations, such as customer service, handling financial products, and administrative support. This experience allowed me to enhance my communication, teamwork, and problem-solving skills while learning from experienced professionals. It provided me with valuable insights into the cooperative banking sector and contributed significantly to my personal and professional development.",1,"During my internship at Bank Rakyat, I had the opportunity to gain practical experience in one of Malaysia's leading cooperative banks.",Bank-Rakyat,,current,Executive,Kuala lumpur,5,1,,0,0,0,0,0,13 February 2025,Good,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
66,"During my internship at Bank Rakyat, I had the opportunity to gain practical experience in one of Malaysia's leading cooperative banks. I was involved in various aspects of banking operations, such as customer service, handling financial products, and administrative support. This experience allowed me to enhance my communication, teamwork, and problem-solving skills while learning from experienced professionals. It provided me with valuable insights into the cooperative banking sector and contributed significantly to my personal and professional development.",2,"I was involved in various aspects of banking operations, such as customer service, handling financial products, and administrative support.",Bank-Rakyat,,current,Executive,Kuala lumpur,5,1,,0,0,0,0,0,13 February 2025,Good,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
66,"During my internship at Bank Rakyat, I had the opportunity to gain practical experience in one of Malaysia's leading cooperative banks. I was involved in various aspects of banking operations, such as customer service, handling financial products, and administrative support. This experience allowed me to enhance my communication, teamwork, and problem-solving skills while learning from experienced professionals. It provided me with valuable insights into the cooperative banking sector and contributed significantly to my personal and professional development.",3,"This experience allowed me to enhance my communication, teamwork, and problem-solving skills while learning from experienced professionals.",Bank-Rakyat,,current,Executive,Kuala lumpur,5,1,,0,0,0,0,0,13 February 2025,Good,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
66,"During my internship at Bank Rakyat, I had the opportunity to gain practical experience in one of Malaysia's leading cooperative banks. I was involved in various aspects of banking operations, such as customer service, handling financial products, and administrative support. This experience allowed me to enhance my communication, teamwork, and problem-solving skills while learning from experienced professionals. It provided me with valuable insights into the cooperative banking sector and contributed significantly to my personal and professional development.",4,It provided me with valuable insights into the cooperative banking sector and contributed significantly to my personal and professional development.,Bank-Rakyat,,current,Executive,Kuala lumpur,5,1,,0,0,0,0,0,13 February 2025,Good,https://malaysia.indeed.com/cmp/Bank-Rakyat/reviews,0
67,Good company to work for. Great benefits and team. Sufficient AL provided. Unlimited health benefits. Flex care provided with more than 10 categories claimable,1,Good company to work for.,United Overseas Bank,,current,Senior Officer,Kuala Lumpur,4,1,,0,0,0,0,0,11 February 2025,Great company to work for,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
67,Good company to work for. Great benefits and team. Sufficient AL provided. Unlimited health benefits. Flex care provided with more than 10 categories claimable,2,Great benefits and team.,United Overseas Bank,,current,Senior Officer,Kuala Lumpur,4,1,,0,0,0,0,0,11 February 2025,Great company to work for,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
67,Good company to work for. Great benefits and team. Sufficient AL provided. Unlimited health benefits. Flex care provided with more than 10 categories claimable,3,Sufficient AL provided.,United Overseas Bank,,current,Senior Officer,Kuala Lumpur,4,1,,0,0,0,0,0,11 February 2025,Great company to work for,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
67,Good company to work for. Great benefits and team. Sufficient AL provided. Unlimited health benefits. Flex care provided with more than 10 categories claimable,4,Unlimited health benefits.,United Overseas Bank,,current,Senior Officer,Kuala Lumpur,4,1,,0,0,0,0,0,11 February 2025,Great company to work for,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
67,Good company to work for. Great benefits and team. Sufficient AL provided. Unlimited health benefits. Flex care provided with more than 10 categories claimable,5,Flex care provided with more than 10 categories claimable,United Overseas Bank,,current,Senior Officer,Kuala Lumpur,4,1,,0,0,0,0,0,11 February 2025,Great company to work for,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
68,"Good pay and bonus. Team members also nice . But in sale, have to deal with a lot of pressure. Everything is manual and use a lot of paper. Good for fresh graduate to take experience",1,Good pay and bonus.,Public-Bank-Berhad,,former,Sale Executive,Perak,3,2,,0,0,0,0,0,9 February 2025,Good pay,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=20,20
68,"Good pay and bonus. Team members also nice . But in sale, have to deal with a lot of pressure. Everything is manual and use a lot of paper. Good for fresh graduate to take experience",2,Team members also nice .,Public-Bank-Berhad,,former,Sale Executive,Perak,3,2,,0,0,0,0,0,9 February 2025,Good pay,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=20,20
68,"Good pay and bonus. Team members also nice . But in sale, have to deal with a lot of pressure. Everything is manual and use a lot of paper. Good for fresh graduate to take experience",3,"But in sale, have to deal with a lot of pressure.",Public-Bank-Berhad,,former,Sale Executive,Perak,3,2,,0,0,0,0,0,9 February 2025,Good pay,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=20,20
68,"Good pay and bonus. Team members also nice . But in sale, have to deal with a lot of pressure. Everything is manual and use a lot of paper. Good for fresh graduate to take experience",4,Everything is manual and use a lot of paper.,Public-Bank-Berhad,,former,Sale Executive,Perak,3,2,,0,0,0,0,0,9 February 2025,Good pay,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=20,20
68,"Good pay and bonus. Team members also nice . But in sale, have to deal with a lot of pressure. Everything is manual and use a lot of paper. Good for fresh graduate to take experience",5,Good for fresh graduate to take experience,Public-Bank-Berhad,,former,Sale Executive,Perak,3,2,,0,0,0,0,0,9 February 2025,Good pay,https://malaysia.indeed.com/cmp/Public-Bank-Berhad/reviews?start=20,20
69,Good environment good workplace excellent customer care service able to deliver customer satisfaction with care. Career enhancing and good vibes. Really enjoyed,1,Good environment good workplace excellent customer care service able to deliver customer satisfaction with care.,maybank,No,current,Executive,Shah Alam,5,1,No,5,5,5,5,5,6 February 2025,Ok,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
69,Good environment good workplace excellent customer care service able to deliver customer satisfaction with care. Career enhancing and good vibes. Really enjoyed,2,Career enhancing and good vibes.,maybank,No,current,Executive,Shah Alam,5,1,No,5,5,5,5,5,6 February 2025,Ok,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
69,Good environment good workplace excellent customer care service able to deliver customer satisfaction with care. Career enhancing and good vibes. Really enjoyed,3,Really enjoyed,maybank,No,current,Executive,Shah Alam,5,1,No,5,5,5,5,5,6 February 2025,Ok,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
70,"Colleagues are supportive and helpful but management is poor. Impose very strict and lousy rules and most of the time, very pushy and keep forcing staffs to perform OTs.",1,Colleagues are supportive and helpful but management is poor.,United Overseas Bank,,former,Banking Officer,Kuala Lumpur,3,1,,0,0,0,0,0,6 February 2025,Great environment but poor management,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
70,"Colleagues are supportive and helpful but management is poor. Impose very strict and lousy rules and most of the time, very pushy and keep forcing staffs to perform OTs.",2,"Impose very strict and lousy rules and most of the time, very pushy and keep forcing staffs to perform OTs.",United Overseas Bank,,former,Banking Officer,Kuala Lumpur,3,1,,0,0,0,0,0,6 February 2025,Great environment but poor management,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
71,fun workplace if got some friends shift schedule rotate every two weeks good team leader training sometime not enough time good salary and benefit OT they paid salary on time,1,fun workplace if got some friends shift schedule rotate every two weeks good team leader training sometime not enough time good salary and benefit OT they paid salary on time,United Overseas Bank,,former,customer service officer,Kuala Lumpur,4,1,,0,0,0,0,0,4 February 2025,A bit challenging,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
72,'-Good vibe working here but the basic salary that this company offer was to low. -The workload that you must do was not worth it by the salary offer - Have nice benefit compare to other company,1,Good vibe working here but the basic salary that this company offer was to low.,United Overseas Bank,,current,Sales executive,Kuala Lumpur,3,1,,0,0,0,0,0,20 January 2025,Best place to learn new things but low pay basic salary,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
72,'-Good vibe working here but the basic salary that this company offer was to low. -The workload that you must do was not worth it by the salary offer - Have nice benefit compare to other company,2,The workload that you must do was not worth it by the salary offer,United Overseas Bank,,current,Sales executive,Kuala Lumpur,3,1,,0,0,0,0,0,20 January 2025,Best place to learn new things but low pay basic salary,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
72,'-Good vibe working here but the basic salary that this company offer was to low. -The workload that you must do was not worth it by the salary offer - Have nice benefit compare to other company,3,Have nice benefit compare to other company,United Overseas Bank,,current,Sales executive,Kuala Lumpur,3,1,,0,0,0,0,0,20 January 2025,Best place to learn new things but low pay basic salary,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
73,So far so good. No complaint. Good colleagues and the task can be conducted efficiently. Everyday supply of snacks in the pantry. I love the office environment where it has provided some entertainment space for fun & release stress.,1,So far so good.,United Overseas Bank,,former,Compliance,Kuala Lumpur,4,1,,0,0,0,0,0,18 January 2025,Productive and fun workplace,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
73,So far so good. No complaint. Good colleagues and the task can be conducted efficiently. Everyday supply of snacks in the pantry. I love the office environment where it has provided some entertainment space for fun & release stress.,2,No complaint.,United Overseas Bank,,former,Compliance,Kuala Lumpur,4,1,,0,0,0,0,0,18 January 2025,Productive and fun workplace,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
73,So far so good. No complaint. Good colleagues and the task can be conducted efficiently. Everyday supply of snacks in the pantry. I love the office environment where it has provided some entertainment space for fun & release stress.,3,Good colleagues and the task can be conducted efficiently.,United Overseas Bank,,former,Compliance,Kuala Lumpur,4,1,,0,0,0,0,0,18 January 2025,Productive and fun workplace,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
73,So far so good. No complaint. Good colleagues and the task can be conducted efficiently. Everyday supply of snacks in the pantry. I love the office environment where it has provided some entertainment space for fun & release stress.,4,Everyday supply of snacks in the pantry.,United Overseas Bank,,former,Compliance,Kuala Lumpur,4,1,,0,0,0,0,0,18 January 2025,Productive and fun workplace,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
73,So far so good. No complaint. Good colleagues and the task can be conducted efficiently. Everyday supply of snacks in the pantry. I love the office environment where it has provided some entertainment space for fun & release stress.,5,I love the office environment where it has provided some entertainment space for fun & release stress.,United Overseas Bank,,former,Compliance,Kuala Lumpur,4,1,,0,0,0,0,0,18 January 2025,Productive and fun workplace,https://malaysia.indeed.com/cmp/United-Overseas-Bank/reviews,0
74,"Fun and good, environment is OK. Working at CIMB Bank offers a range of experiences, Learning Opportunities: can develop new skills and advance the career",1,"Fun and good, environment is OK.",Cimb-Group,,former,Executive,Malaysia,3,1,,0,0,0,0,0,15 January 2025,Fun,https://malaysia.indeed.com/cmp/Cimb-Group/reviews,0
74,"Fun and good, environment is OK. Working at CIMB Bank offers a range of experiences, Learning Opportunities: can develop new skills and advance the career",2,"Working at CIMB Bank offers a range of experiences, Learning Opportunities: can develop new skills and advance the career",Cimb-Group,,former,Executive,Malaysia,3,1,,0,0,0,0,0,15 January 2025,Fun,https://malaysia.indeed.com/cmp/Cimb-Group/reviews,0
75,"Great Work Environment: Employees often mention the inclusive and collaborative culture at Maybank. There is a strong sense of teamwork, and people enjoy working in a diverse, respectful, and supportive environment. Work-Life Balance: Many reviews highlight the company's efforts to maintain a good work-life balance. Employees appreciate the flexibility in working hours, the option for remote work (in some roles), and generous leave policies. Career Growth Opportunities: Maybank is known for offering career advancement opportunities. Employees often note that the company invests in their professional development, with various training programs and mentorship opportunities available to support career progression. Employee Benefits: Benefits packages are another strong point. Maybank offers competitive compensation, health insurance, retirement benefits, and wellness programs. Employees value these perks, which contribute to their overall job satisfaction. Leadership and Management: Many employees appreciate the approachable leadership at Maybank, noting that management is supportive and values open communication. The company fosters a culture of feedback, which helps employees feel heard and valued.",1,Great Work Environment: Employees often mention the inclusive and collaborative culture at Maybank.,maybank,,current,security engineer,kuala lumpur,4,1,,0,0,0,0,0,24 December 2024,good place to work,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
75,"Great Work Environment: Employees often mention the inclusive and collaborative culture at Maybank. There is a strong sense of teamwork, and people enjoy working in a diverse, respectful, and supportive environment. Work-Life Balance: Many reviews highlight the company's efforts to maintain a good work-life balance. Employees appreciate the flexibility in working hours, the option for remote work (in some roles), and generous leave policies. Career Growth Opportunities: Maybank is known for offering career advancement opportunities. Employees often note that the company invests in their professional development, with various training programs and mentorship opportunities available to support career progression. Employee Benefits: Benefits packages are another strong point. Maybank offers competitive compensation, health insurance, retirement benefits, and wellness programs. Employees value these perks, which contribute to their overall job satisfaction. Leadership and Management: Many employees appreciate the approachable leadership at Maybank, noting that management is supportive and values open communication. The company fosters a culture of feedback, which helps employees feel heard and valued.",2,"There is a strong sense of teamwork, and people enjoy working in a diverse, respectful, and supportive environment.",maybank,,current,security engineer,kuala lumpur,4,1,,0,0,0,0,0,24 December 2024,good place to work,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
75,"Great Work Environment: Employees often mention the inclusive and collaborative culture at Maybank. There is a strong sense of teamwork, and people enjoy working in a diverse, respectful, and supportive environment. Work-Life Balance: Many reviews highlight the company's efforts to maintain a good work-life balance. Employees appreciate the flexibility in working hours, the option for remote work (in some roles), and generous leave policies. Career Growth Opportunities: Maybank is known for offering career advancement opportunities. Employees often note that the company invests in their professional development, with various training programs and mentorship opportunities available to support career progression. Employee Benefits: Benefits packages are another strong point. Maybank offers competitive compensation, health insurance, retirement benefits, and wellness programs. Employees value these perks, which contribute to their overall job satisfaction. Leadership and Management: Many employees appreciate the approachable leadership at Maybank, noting that management is supportive and values open communication. The company fosters a culture of feedback, which helps employees feel heard and valued.",3,Work-Life Balance: Many reviews highlight the company's efforts to maintain a good work-life balance.,maybank,,current,security engineer,kuala lumpur,4,1,,0,0,0,0,0,24 December 2024,good place to work,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
75,"Great Work Environment: Employees often mention the inclusive and collaborative culture at Maybank. There is a strong sense of teamwork, and people enjoy working in a diverse, respectful, and supportive environment. Work-Life Balance: Many reviews highlight the company's efforts to maintain a good work-life balance. Employees appreciate the flexibility in working hours, the option for remote work (in some roles), and generous leave policies. Career Growth Opportunities: Maybank is known for offering career advancement opportunities. Employees often note that the company invests in their professional development, with various training programs and mentorship opportunities available to support career progression. Employee Benefits: Benefits packages are another strong point. Maybank offers competitive compensation, health insurance, retirement benefits, and wellness programs. Employees value these perks, which contribute to their overall job satisfaction. Leadership and Management: Many employees appreciate the approachable leadership at Maybank, noting that management is supportive and values open communication. The company fosters a culture of feedback, which helps employees feel heard and valued.",4,"Employees appreciate the flexibility in working hours, the option for remote work (in some roles), and generous leave policies.",maybank,,current,security engineer,kuala lumpur,4,1,,0,0,0,0,0,24 December 2024,good place to work,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
75,"Great Work Environment: Employees often mention the inclusive and collaborative culture at Maybank. There is a strong sense of teamwork, and people enjoy working in a diverse, respectful, and supportive environment. Work-Life Balance: Many reviews highlight the company's efforts to maintain a good work-life balance. Employees appreciate the flexibility in working hours, the option for remote work (in some roles), and generous leave policies. Career Growth Opportunities: Maybank is known for offering career advancement opportunities. Employees often note that the company invests in their professional development, with various training programs and mentorship opportunities available to support career progression. Employee Benefits: Benefits packages are another strong point. Maybank offers competitive compensation, health insurance, retirement benefits, and wellness programs. Employees value these perks, which contribute to their overall job satisfaction. Leadership and Management: Many employees appreciate the approachable leadership at Maybank, noting that management is supportive and values open communication. The company fosters a culture of feedback, which helps employees feel heard and valued.",5,Career Growth Opportunities: Maybank is known for offering career advancement opportunities.,maybank,,current,security engineer,kuala lumpur,4,1,,0,0,0,0,0,24 December 2024,good place to work,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
75,"Great Work Environment: Employees often mention the inclusive and collaborative culture at Maybank. There is a strong sense of teamwork, and people enjoy working in a diverse, respectful, and supportive environment. Work-Life Balance: Many reviews highlight the company's efforts to maintain a good work-life balance. Employees appreciate the flexibility in working hours, the option for remote work (in some roles), and generous leave policies. Career Growth Opportunities: Maybank is known for offering career advancement opportunities. Employees often note that the company invests in their professional development, with various training programs and mentorship opportunities available to support career progression. Employee Benefits: Benefits packages are another strong point. Maybank offers competitive compensation, health insurance, retirement benefits, and wellness programs. Employees value these perks, which contribute to their overall job satisfaction. Leadership and Management: Many employees appreciate the approachable leadership at Maybank, noting that management is supportive and values open communication. The company fosters a culture of feedback, which helps employees feel heard and valued.",6,"Employees often note that the company invests in their professional development, with various training programs and mentorship opportunities available to support career progression.",maybank,,current,security engineer,kuala lumpur,4,1,,0,0,0,0,0,24 December 2024,good place to work,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
75,"Great Work Environment: Employees often mention the inclusive and collaborative culture at Maybank. There is a strong sense of teamwork, and people enjoy working in a diverse, respectful, and supportive environment. Work-Life Balance: Many reviews highlight the company's efforts to maintain a good work-life balance. Employees appreciate the flexibility in working hours, the option for remote work (in some roles), and generous leave policies. Career Growth Opportunities: Maybank is known for offering career advancement opportunities. Employees often note that the company invests in their professional development, with various training programs and mentorship opportunities available to support career progression. Employee Benefits: Benefits packages are another strong point. Maybank offers competitive compensation, health insurance, retirement benefits, and wellness programs. Employees value these perks, which contribute to their overall job satisfaction. Leadership and Management: Many employees appreciate the approachable leadership at Maybank, noting that management is supportive and values open communication. The company fosters a culture of feedback, which helps employees feel heard and valued.",7,Employee Benefits: Benefits packages are another strong point.,maybank,,current,security engineer,kuala lumpur,4,1,,0,0,0,0,0,24 December 2024,good place to work,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
75,"Great Work Environment: Employees often mention the inclusive and collaborative culture at Maybank. There is a strong sense of teamwork, and people enjoy working in a diverse, respectful, and supportive environment. Work-Life Balance: Many reviews highlight the company's efforts to maintain a good work-life balance. Employees appreciate the flexibility in working hours, the option for remote work (in some roles), and generous leave policies. Career Growth Opportunities: Maybank is known for offering career advancement opportunities. Employees often note that the company invests in their professional development, with various training programs and mentorship opportunities available to support career progression. Employee Benefits: Benefits packages are another strong point. Maybank offers competitive compensation, health insurance, retirement benefits, and wellness programs. Employees value these perks, which contribute to their overall job satisfaction. Leadership and Management: Many employees appreciate the approachable leadership at Maybank, noting that management is supportive and values open communication. The company fosters a culture of feedback, which helps employees feel heard and valued.",8,"Maybank offers competitive compensation, health insurance, retirement benefits, and wellness programs. Employees value these perks, which contribute to their overall job satisfaction.",maybank,,current,security engineer,kuala lumpur,4,1,,0,0,0,0,0,24 December 2024,good place to work,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
75,"Great Work Environment: Employees often mention the inclusive and collaborative culture at Maybank. There is a strong sense of teamwork, and people enjoy working in a diverse, respectful, and supportive environment. Work-Life Balance: Many reviews highlight the company's efforts to maintain a good work-life balance. Employees appreciate the flexibility in working hours, the option for remote work (in some roles), and generous leave policies. Career Growth Opportunities: Maybank is known for offering career advancement opportunities. Employees often note that the company invests in their professional development, with various training programs and mentorship opportunities available to support career progression. Employee Benefits: Benefits packages are another strong point. Maybank offers competitive compensation, health insurance, retirement benefits, and wellness programs. Employees value these perks, which contribute to their overall job satisfaction. Leadership and Management: Many employees appreciate the approachable leadership at Maybank, noting that management is supportive and values open communication. The company fosters a culture of feedback, which helps employees feel heard and valued.",9,"Leadership and Management: Many employees appreciate the approachable leadership at Maybank, noting that management is supportive and values open communication.",maybank,,current,security engineer,kuala lumpur,4,1,,0,0,0,0,0,24 December 2024,good place to work,https://malaysia.indeed.com/cmp/Malayan-Banking-Berhad-(maybank)/reviews,0
